Outlet_Identifier,Item_Identifier,Item_Outlet_Sales
OUT049,FDX25,2181.2889135750365
OUT049,DRD49,2181.2889135750365
OUT019,FDE21,2181.2889135750365
OUT035,FDN44,2181.2889135750365
OUT049,DRC01,2181.2889135750365
OUT046,NCK30,2181.2889135750365
OUT013,FDU39,2181.2889135750365
OUT013,FDB49,2181.2889135750365
OUT045,FDS12,2181.2889135750365
OUT018,FDR57,2181.2889135750365
OUT027,FDX22,2181.2889135750365
OUT013,FDC60,2181.2889135750365
OUT049,NCE42,2181.2889135750365
OUT049,NCK42,2181.2889135750365
OUT017,DRE01,2181.2889135750365
OUT018,FDE57,2181.2889135750365
OUT019,DRK59,2181.2889135750365
OUT027,FDB10,2181.2889135750365
OUT046,FDQ25,2181.2889135750365
OUT017,FDY26,2181.2889135750365
OUT049,FDG28,2181.2889135750365
OUT049,FDM14,2181.2889135750365
OUT049,NCH29,2181.2889135750365
OUT049,FDD48,2181.2889135750365
OUT045,FDC17,2181.2889135750365
OUT027,DRH49,2181.2889135750365
OUT018,FDN44,2181.2889135750365
OUT045,FDC29,2181.2889135750365
OUT019,DRK01,2181.2889135750365
OUT017,FDD48,2181.2889135750365
OUT013,FDB59,2181.2889135750365
OUT010,FDY45,2181.2889135750365
OUT035,FDX60,2181.2889135750365
OUT010,FDT09,2181.2889135750365
OUT018,DRB24,2181.2889135750365
OUT035,FDL13,2181.2889135750365
OUT035,FDN16,2181.2889135750365
OUT013,FDK57,2181.2889135750365
OUT027,FDO22,2181.2889135750365
OUT010,FDC57,2181.2889135750365
OUT027,FDZ13,2181.2889135750365
OUT013,FDW27,2181.2889135750365
OUT049,FDX10,2181.2889135750365
OUT018,FDY08,2181.2889135750365
OUT017,FDA49,2181.2889135750365
OUT018,FDC32,2181.2889135750365
OUT035,FDO04,2181.2889135750365
OUT013,NCZ54,2181.2889135750365
OUT045,FDY40,2181.2889135750365
OUT045,FDW36,2181.2889135750365
OUT017,FDE11,2181.2889135750365
OUT045,DRE37,2181.2889135750365
OUT017,NCK19,2181.2889135750365
OUT035,FDT19,2181.2889135750365
OUT045,FDE56,2181.2889135750365
OUT010,FDZ57,2181.2889135750365
OUT035,FDB35,2181.2889135750365
OUT010,FDF09,2181.2889135750365
OUT046,FDO34,2181.2889135750365
OUT046,FDA55,2181.2889135750365
OUT035,NCM18,2181.2889135750365
OUT019,FDJ20,2181.2889135750365
OUT019,DRQ35,2181.2889135750365
OUT013,FDG02,2181.2889135750365
OUT018,NCU29,2181.2889135750365
OUT027,FDL27,2181.2889135750365
OUT035,NCA54,2181.2889135750365
OUT035,FDJ32,2181.2889135750365
OUT019,FDB21,2181.2889135750365
OUT035,FDR46,2181.2889135750365
OUT046,FDZ32,2181.2889135750365
OUT017,DRF36,2181.2889135750365
OUT017,NCU54,2181.2889135750365
OUT017,NCI31,2181.2889135750365
OUT035,DRA59,2181.2889135750365
OUT045,NCC55,2181.2889135750365
OUT018,FDE44,2181.2889135750365
OUT018,NCN26,2181.2889135750365
OUT049,FDC11,2181.2889135750365
OUT035,FDV24,2181.2889135750365
OUT019,FDR40,2181.2889135750365
OUT049,NCQ17,2181.2889135750365
OUT045,FDC46,2181.2889135750365
OUT046,NCM18,2181.2889135750365
OUT046,FDK16,2181.2889135750365
OUT017,FDI28,2181.2889135750365
OUT018,FDS11,2181.2889135750365
OUT046,DRD13,2181.2889135750365
OUT035,FDL36,2181.2889135750365
OUT013,FDI27,2181.2889135750365
OUT019,FDJ53,2181.2889135750365
OUT045,FDS44,2181.2889135750365
OUT046,FDE28,2181.2889135750365
OUT018,FDQ33,2181.2889135750365
OUT017,FDB37,2181.2889135750365
OUT045,FDQ31,2181.2889135750365
OUT046,NCQ05,2181.2889135750365
OUT013,FDE10,2181.2889135750365
OUT017,FDF38,2181.2889135750365
OUT019,FDE50,2181.2889135750365
OUT010,DRG37,2181.2889135750365
OUT049,NCH06,2181.2889135750365
OUT045,FDY14,2181.2889135750365
OUT017,FDO27,2181.2889135750365
OUT049,FDQ19,2181.2889135750365
OUT019,FDZ26,2181.2889135750365
OUT013,FDN51,2181.2889135750365
OUT035,FDK20,2181.2889135750365
OUT018,FDD40,2181.2889135750365
OUT018,DRI25,2181.2889135750365
OUT017,FDH56,2181.2889135750365
OUT027,FDI36,2181.2889135750365
OUT018,DRH11,2181.2889135750365
OUT017,NCV18,2181.2889135750365
OUT049,DRI01,2181.2889135750365
OUT049,DRE48,2181.2889135750365
OUT035,FDS51,2181.2889135750365
OUT017,FDM38,2181.2889135750365
OUT027,FDB60,2181.2889135750365
OUT035,FDY58,2181.2889135750365
OUT045,FDY22,2181.2889135750365
OUT027,FDF11,2181.2889135750365
OUT035,FDZ51,2181.2889135750365
OUT017,FDQ45,2181.2889135750365
OUT035,FDF17,2181.2889135750365
OUT027,NCF31,2181.2889135750365
OUT013,FDA37,2181.2889135750365
OUT046,FDO51,2181.2889135750365
OUT013,FDF34,2181.2889135750365
OUT018,FDD57,2181.2889135750365
OUT046,FDO37,2181.2889135750365
OUT049,FDR49,2181.2889135750365
OUT049,FDS39,2181.2889135750365
OUT027,FDI48,2181.2889135750365
OUT049,DRM35,2181.2889135750365
OUT035,FDV57,2181.2889135750365
OUT013,FDZ55,2181.2889135750365
OUT035,FDI28,2181.2889135750365
OUT045,FDS21,2181.2889135750365
OUT013,FDT34,2181.2889135750365
OUT035,DRI25,2181.2889135750365
OUT010,FDT47,2181.2889135750365
OUT045,DRH39,2181.2889135750365
OUT045,NCD54,2181.2889135750365
OUT027,FDU16,2181.2889135750365
OUT045,NCW29,2181.2889135750365
OUT027,FDV25,2181.2889135750365
OUT035,FDM56,2181.2889135750365
OUT027,FDZ04,2181.2889135750365
OUT019,FDG59,2181.2889135750365
OUT045,FDI56,2181.2889135750365
OUT035,FDS33,2181.2889135750365
OUT049,FDC23,2181.2889135750365
OUT049,FDT11,2181.2889135750365
OUT045,FDG17,2181.2889135750365
OUT045,FDZ44,2181.2889135750365
OUT013,FDJ52,2181.2889135750365
OUT046,DRI23,2181.2889135750365
OUT010,DRE15,2181.2889135750365
OUT013,NCF07,2181.2889135750365
OUT049,NCR29,2181.2889135750365
OUT019,FDE44,2181.2889135750365
OUT035,FDT23,2181.2889135750365
OUT017,NCG06,2181.2889135750365
OUT010,NCU41,2181.2889135750365
OUT017,FDH46,2181.2889135750365
OUT013,FDV31,2181.2889135750365
OUT027,NCT41,2181.2889135750365
OUT027,FDE22,2181.2889135750365
OUT045,FDC26,2181.2889135750365
OUT017,DRF51,2181.2889135750365
OUT019,NCY53,2181.2889135750365
OUT017,FDY21,2181.2889135750365
OUT013,FDL27,2181.2889135750365
OUT049,FDZ34,2181.2889135750365
OUT010,NCF43,2181.2889135750365
OUT035,FDC21,2181.2889135750365
OUT013,FDL26,2181.2889135750365
OUT010,FDT25,2181.2889135750365
OUT046,NCR30,2181.2889135750365
OUT019,DRL23,2181.2889135750365
OUT049,NCR05,2181.2889135750365
OUT018,NCE19,2181.2889135750365
OUT035,FDY07,2181.2889135750365
OUT017,FDB10,2181.2889135750365
OUT013,FDP57,2181.2889135750365
OUT019,FDU48,2181.2889135750365
OUT035,FDH48,2181.2889135750365
OUT035,FDO33,2181.2889135750365
OUT045,NCU29,2181.2889135750365
OUT046,FDW35,2181.2889135750365
OUT010,FDH05,2181.2889135750365
OUT049,FDP26,2181.2889135750365
OUT035,DRG27,2181.2889135750365
OUT046,FDQ33,2181.2889135750365
OUT010,FDH20,2181.2889135750365
OUT046,FDV14,2181.2889135750365
OUT046,DRD01,2181.2889135750365
OUT049,NCI17,2181.2889135750365
OUT010,FDF39,2181.2889135750365
OUT046,FDX37,2181.2889135750365
OUT035,NCX17,2181.2889135750365
OUT013,FDN03,2181.2889135750365
OUT010,NCS41,2181.2889135750365
OUT045,FDH34,2181.2889135750365
OUT018,NCX53,2181.2889135750365
OUT046,FDY31,2181.2889135750365
OUT017,FDD20,2181.2889135750365
OUT045,FDE51,2181.2889135750365
OUT046,FDV27,2181.2889135750365
OUT035,FDF16,2181.2889135750365
OUT049,FDZ02,2181.2889135750365
OUT045,NCK05,2181.2889135750365
OUT027,FDM12,2181.2889135750365
OUT018,NCA05,2181.2889135750365
OUT045,FDX33,2181.2889135750365
OUT049,FDM25,2181.2889135750365
OUT018,FDE41,2181.2889135750365
OUT045,FDW14,2181.2889135750365
OUT046,NCD30,2181.2889135750365
OUT010,FDB23,2181.2889135750365
OUT046,FDF45,2181.2889135750365
OUT017,FDW20,2181.2889135750365
OUT045,FDF47,2181.2889135750365
OUT019,NCR05,2181.2889135750365
OUT046,DRB01,2181.2889135750365
OUT013,FDE36,2181.2889135750365
OUT049,FDU56,2181.2889135750365
OUT049,FDB23,2181.2889135750365
OUT049,FDN48,2181.2889135750365
OUT013,FDS43,2181.2889135750365
OUT013,NCN05,2181.2889135750365
OUT049,NCL53,2181.2889135750365
OUT046,FDL56,2181.2889135750365
OUT018,FDH17,2181.2889135750365
OUT046,FDP37,2181.2889135750365
OUT019,FDG09,2181.2889135750365
OUT045,FDA55,2181.2889135750365
OUT049,FDX31,2181.2889135750365
OUT045,FDJ41,2181.2889135750365
OUT045,DRC24,2181.2889135750365
OUT035,FDQ21,2181.2889135750365
OUT045,NCT54,2181.2889135750365
OUT049,FDH08,2181.2889135750365
OUT018,FDY38,2181.2889135750365
OUT010,DRM11,2181.2889135750365
OUT049,FDG32,2181.2889135750365
OUT046,NCH18,2181.2889135750365
OUT035,FDI20,2181.2889135750365
OUT018,FDA33,2181.2889135750365
OUT013,FDN45,2181.2889135750365
OUT010,FDT45,2181.2889135750365
OUT035,FDR32,2181.2889135750365
OUT017,FDA48,2181.2889135750365
OUT017,FDN23,2181.2889135750365
OUT035,NCR18,2181.2889135750365
OUT046,FDD45,2181.2889135750365
OUT018,FDI22,2181.2889135750365
OUT013,FDT09,2181.2889135750365
OUT027,DRC24,2181.2889135750365
OUT046,FDT39,2181.2889135750365
OUT045,FDX28,2181.2889135750365
OUT018,FDA50,2181.2889135750365
OUT027,FDT33,2181.2889135750365
OUT049,FDQ60,2181.2889135750365
OUT018,NCM19,2181.2889135750365
OUT046,FDF40,2181.2889135750365
OUT035,NCI30,2181.2889135750365
OUT049,FDK34,2181.2889135750365
OUT027,FDA38,2181.2889135750365
OUT045,FDT02,2181.2889135750365
OUT017,FDC11,2181.2889135750365
OUT046,FDD08,2181.2889135750365
OUT046,NCS29,2181.2889135750365
OUT010,DRI03,2181.2889135750365
OUT035,FDK48,2181.2889135750365
OUT049,FDM52,2181.2889135750365
OUT035,FDP49,2181.2889135750365
OUT046,DRA24,2181.2889135750365
OUT049,NCJ43,2181.2889135750365
OUT045,FDE11,2181.2889135750365
OUT049,FDP01,2181.2889135750365
OUT018,FDQ59,2181.2889135750365
OUT019,FDA43,2181.2889135750365
OUT017,FDL14,2181.2889135750365
OUT010,FDV50,2181.2889135750365
OUT027,FDT01,2181.2889135750365
OUT035,NCC42,2181.2889135750365
OUT046,FDO28,2181.2889135750365
OUT019,FDD32,2181.2889135750365
OUT035,FDV45,2181.2889135750365
OUT019,NCW17,2181.2889135750365
OUT027,NCJ17,2181.2889135750365
OUT049,NCF18,2181.2889135750365
OUT045,FDP01,2181.2889135750365
OUT045,FDH24,2181.2889135750365
OUT027,FDI38,2181.2889135750365
OUT035,FDX03,2181.2889135750365
OUT046,FDY28,2181.2889135750365
OUT018,FDN34,2181.2889135750365
OUT045,FDJ02,2181.2889135750365
OUT019,FDW40,2181.2889135750365
OUT017,FDX03,2181.2889135750365
OUT027,FDE17,2181.2889135750365
OUT046,FDT58,2181.2889135750365
OUT013,FDI38,2181.2889135750365
OUT035,FDW22,2181.2889135750365
OUT027,FDS15,2181.2889135750365
OUT013,NCX06,2181.2889135750365
OUT035,DRK47,2181.2889135750365
OUT027,FDC23,2181.2889135750365
OUT010,FDM56,2181.2889135750365
OUT046,FDP21,2181.2889135750365
OUT046,FDP58,2181.2889135750365
OUT019,FDA27,2181.2889135750365
OUT019,FDK41,2181.2889135750365
OUT046,NCH42,2181.2889135750365
OUT045,FDG29,2181.2889135750365
OUT018,FDW15,2181.2889135750365
OUT018,FDD28,2181.2889135750365
OUT049,FDQ37,2181.2889135750365
OUT035,FDC23,2181.2889135750365
OUT035,FDV13,2181.2889135750365
OUT046,FDK33,2181.2889135750365
OUT013,FDO33,2181.2889135750365
OUT017,FDN21,2181.2889135750365
OUT027,NCW06,2181.2889135750365
OUT035,FDI38,2181.2889135750365
OUT027,FDC21,2181.2889135750365
OUT046,NCS05,2181.2889135750365
OUT049,NCN53,2181.2889135750365
OUT010,FDV40,2181.2889135750365
OUT017,FDG60,2181.2889135750365
OUT027,NCY30,2181.2889135750365
OUT045,FDM40,2181.2889135750365
OUT046,NCO30,2181.2889135750365
OUT046,FDK10,2181.2889135750365
OUT045,FDM36,2181.2889135750365
OUT013,FDN10,2181.2889135750365
OUT018,FDM46,2181.2889135750365
OUT049,FDX50,2181.2889135750365
OUT045,FDP33,2181.2889135750365
OUT045,FDO12,2181.2889135750365
OUT013,FDC28,2181.2889135750365
OUT045,FDO31,2181.2889135750365
OUT035,FDX45,2181.2889135750365
OUT049,FDV21,2181.2889135750365
OUT049,FDH04,2181.2889135750365
OUT013,NCG54,2181.2889135750365
OUT046,FDO13,2181.2889135750365
OUT027,FDA09,2181.2889135750365
OUT017,FDC38,2181.2889135750365
OUT046,NCO42,2181.2889135750365
OUT049,FDL45,2181.2889135750365
OUT013,NCK31,2181.2889135750365
OUT017,FDM39,2181.2889135750365
OUT010,FDC22,2181.2889135750365
OUT046,FDF46,2181.2889135750365
OUT045,FDQ37,2181.2889135750365
OUT010,FDH41,2181.2889135750365
OUT046,FDQ04,2181.2889135750365
OUT027,NCQ02,2181.2889135750365
OUT027,FDJ57,2181.2889135750365
OUT049,NCE07,2181.2889135750365
OUT013,FDE56,2181.2889135750365
OUT049,FDI20,2181.2889135750365
OUT018,FDK36,2181.2889135750365
OUT027,FDP08,2181.2889135750365
OUT017,FDF44,2181.2889135750365
OUT017,NCU53,2181.2889135750365
OUT035,FDF47,2181.2889135750365
OUT010,FDS55,2181.2889135750365
OUT010,FDZ52,2181.2889135750365
OUT018,FDL04,2181.2889135750365
OUT035,NCM26,2181.2889135750365
OUT049,FDX43,2181.2889135750365
OUT049,FDP52,2181.2889135750365
OUT045,DRK49,2181.2889135750365
OUT013,FDE38,2181.2889135750365
OUT035,DRF13,2181.2889135750365
OUT010,FDK41,2181.2889135750365
OUT027,FDJ04,2181.2889135750365
OUT018,FDZ44,2181.2889135750365
OUT013,FDS11,2181.2889135750365
OUT049,FDA55,2181.2889135750365
OUT046,NCW53,2181.2889135750365
OUT027,FDB49,2181.2889135750365
OUT017,FDD23,2181.2889135750365
OUT045,NCV42,2181.2889135750365
OUT018,NCZ29,2181.2889135750365
OUT013,FDQ26,2181.2889135750365
OUT017,FDV08,2181.2889135750365
OUT049,FDC53,2181.2889135750365
OUT010,FDV58,2181.2889135750365
OUT019,NCP02,2181.2889135750365
OUT045,DRI37,2181.2889135750365
OUT049,FDQ12,2181.2889135750365
OUT046,FDE33,2181.2889135750365
OUT045,FDX27,2181.2889135750365
OUT017,FDM22,2181.2889135750365
OUT019,NCH30,2181.2889135750365
OUT017,FDC04,2181.2889135750365
OUT046,FDO38,2181.2889135750365
OUT027,FDV52,2181.2889135750365
OUT013,FDB32,2181.2889135750365
OUT018,FDV43,2181.2889135750365
OUT018,FDI24,2181.2889135750365
OUT017,FDR40,2181.2889135750365
OUT049,FDW02,2181.2889135750365
OUT049,FDE44,2181.2889135750365
OUT046,FDL38,2181.2889135750365
OUT010,NCT54,2181.2889135750365
OUT010,DRJ39,2181.2889135750365
OUT049,FDW55,2181.2889135750365
OUT019,DRF13,2181.2889135750365
OUT049,NCW17,2181.2889135750365
OUT035,FDP13,2181.2889135750365
OUT018,FDS08,2181.2889135750365
OUT035,NCP17,2181.2889135750365
OUT035,NCO53,2181.2889135750365
OUT045,FDH19,2181.2889135750365
OUT017,FDJ04,2181.2889135750365
OUT049,FDG10,2181.2889135750365
OUT010,FDA40,2181.2889135750365
OUT045,FDI53,2181.2889135750365
OUT010,FDU09,2181.2889135750365
OUT045,FDK60,2181.2889135750365
OUT017,FDR43,2181.2889135750365
OUT017,FDW22,2181.2889135750365
OUT010,DRP47,2181.2889135750365
OUT010,DRG48,2181.2889135750365
OUT035,FDA14,2181.2889135750365
OUT013,FDU49,2181.2889135750365
OUT045,FDK28,2181.2889135750365
OUT046,FDT19,2181.2889135750365
OUT045,NCQ42,2181.2889135750365
OUT045,FDD03,2181.2889135750365
OUT013,NCM53,2181.2889135750365
OUT045,NCX53,2181.2889135750365
OUT027,FDV14,2181.2889135750365
OUT017,NCZ54,2181.2889135750365
OUT013,FDB39,2181.2889135750365
OUT046,DRC24,2181.2889135750365
OUT013,FDY36,2181.2889135750365
OUT035,FDN01,2181.2889135750365
OUT046,DRH25,2181.2889135750365
OUT046,FDV08,2181.2889135750365
OUT049,NCP53,2181.2889135750365
OUT010,FDU52,2181.2889135750365
OUT045,NCI42,2181.2889135750365
OUT035,FDZ14,2181.2889135750365
OUT046,FDF11,2181.2889135750365
OUT018,FDQ13,2181.2889135750365
OUT010,FDO32,2181.2889135750365
OUT018,DRJ37,2181.2889135750365
OUT046,FDY43,2181.2889135750365
OUT017,NCT41,2181.2889135750365
OUT045,NCV17,2181.2889135750365
OUT027,FDM04,2181.2889135750365
OUT018,DRB48,2181.2889135750365
OUT013,FDM24,2181.2889135750365
OUT049,FDT37,2181.2889135750365
OUT010,NCO05,2181.2889135750365
OUT046,FDL13,2181.2889135750365
OUT017,FDL15,2181.2889135750365
OUT018,FDB11,2181.2889135750365
OUT019,FDL14,2181.2889135750365
OUT019,FDY10,2181.2889135750365
OUT049,FDJ40,2181.2889135750365
OUT046,NCW18,2181.2889135750365
OUT013,NCY06,2181.2889135750365
OUT018,DRE13,2181.2889135750365
OUT045,FDA26,2181.2889135750365
OUT010,NCE19,2181.2889135750365
OUT035,FDE33,2181.2889135750365
OUT027,DRL59,2181.2889135750365
OUT046,FDY07,2181.2889135750365
OUT018,FDF57,2181.2889135750365
OUT035,FDM58,2181.2889135750365
OUT027,FDP26,2181.2889135750365
OUT046,FDY32,2181.2889135750365
OUT010,FDD51,2181.2889135750365
OUT018,FDU22,2181.2889135750365
OUT018,FDZ49,2181.2889135750365
OUT017,NCI42,2181.2889135750365
OUT027,FDT04,2181.2889135750365
OUT045,NCU41,2181.2889135750365
OUT045,FDS56,2181.2889135750365
OUT017,NCN42,2181.2889135750365
OUT046,FDK34,2181.2889135750365
OUT017,FDB03,2181.2889135750365
OUT035,DRJ25,2181.2889135750365
OUT027,FDT25,2181.2889135750365
OUT013,FDN20,2181.2889135750365
OUT013,FDP09,2181.2889135750365
OUT019,FDM20,2181.2889135750365
OUT046,NCG55,2181.2889135750365
OUT045,NCP14,2181.2889135750365
OUT046,NCH06,2181.2889135750365
OUT013,FDV52,2181.2889135750365
OUT035,NCL07,2181.2889135750365
OUT027,DRJ11,2181.2889135750365
OUT013,DRO59,2181.2889135750365
OUT010,FDW15,2181.2889135750365
OUT035,NCQ30,2181.2889135750365
OUT019,NCN54,2181.2889135750365
OUT027,FDY01,2181.2889135750365
OUT035,FDX39,2181.2889135750365
OUT027,FDH53,2181.2889135750365
OUT035,FDA57,2181.2889135750365
OUT010,NCC07,2181.2889135750365
OUT013,FDU28,2181.2889135750365
OUT010,FDK36,2181.2889135750365
OUT018,FDR36,2181.2889135750365
OUT035,NCQ17,2181.2889135750365
OUT019,FDS28,2181.2889135750365
OUT045,FDE08,2181.2889135750365
OUT046,FDU22,2181.2889135750365
OUT045,FDG41,2181.2889135750365
OUT010,FDO31,2181.2889135750365
OUT019,FDM21,2181.2889135750365
OUT017,FDU40,2181.2889135750365
OUT018,FDV36,2181.2889135750365
OUT027,FDT10,2181.2889135750365
OUT045,FDX38,2181.2889135750365
OUT027,NCU30,2181.2889135750365
OUT049,NCV06,2181.2889135750365
OUT035,FDT16,2181.2889135750365
OUT027,NCP41,2181.2889135750365
OUT017,FDZ56,2181.2889135750365
OUT035,FDC22,2181.2889135750365
OUT035,FDU10,2181.2889135750365
OUT045,FDS46,2181.2889135750365
OUT049,FDO08,2181.2889135750365
OUT018,NCV42,2181.2889135750365
OUT035,FDP33,2181.2889135750365
OUT046,FDJ12,2181.2889135750365
OUT045,FDH04,2181.2889135750365
OUT013,NCU54,2181.2889135750365
OUT010,FDO36,2181.2889135750365
OUT027,FDT37,2181.2889135750365
OUT010,FDD14,2181.2889135750365
OUT013,FDA16,2181.2889135750365
OUT019,NCS42,2181.2889135750365
OUT019,FDP10,2181.2889135750365
OUT049,FDQ28,2181.2889135750365
OUT010,FDK57,2181.2889135750365
OUT013,FDK02,2181.2889135750365
OUT018,FDW47,2181.2889135750365
OUT018,NCC42,2181.2889135750365
OUT018,FDQ37,2181.2889135750365
OUT046,FDL40,2181.2889135750365
OUT010,DRE13,2181.2889135750365
OUT027,FDQ34,2181.2889135750365
OUT046,NCB54,2181.2889135750365
OUT049,FDS48,2181.2889135750365
OUT045,FDO15,2181.2889135750365
OUT013,NCT30,2181.2889135750365
OUT027,FDU49,2181.2889135750365
OUT046,FDE21,2181.2889135750365
OUT019,FDS49,2181.2889135750365
OUT027,FDT38,2181.2889135750365
OUT045,FDZ01,2181.2889135750365
OUT035,FDC41,2181.2889135750365
OUT010,DRG13,2181.2889135750365
OUT018,NCZ42,2181.2889135750365
OUT045,NCM07,2181.2889135750365
OUT018,NCV17,2181.2889135750365
OUT035,DRK39,2181.2889135750365
OUT018,FDS37,2181.2889135750365
OUT019,FDV12,2181.2889135750365
OUT018,NCG19,2181.2889135750365
OUT013,FDS51,2181.2889135750365
OUT046,NCO14,2181.2889135750365
OUT046,FDC38,2181.2889135750365
OUT046,FDN15,2181.2889135750365
OUT013,NCH42,2181.2889135750365
OUT046,FDQ22,2181.2889135750365
OUT013,FDC05,2181.2889135750365
OUT013,FDZ31,2181.2889135750365
OUT049,DRJ23,2181.2889135750365
OUT035,FDC52,2181.2889135750365
OUT010,DRD12,2181.2889135750365
OUT017,FDV55,2181.2889135750365
OUT046,FDD32,2181.2889135750365
OUT049,FDR01,2181.2889135750365
OUT019,FDY08,2181.2889135750365
OUT045,FDQ45,2181.2889135750365
OUT027,DRN11,2181.2889135750365
OUT018,NCS05,2181.2889135750365
OUT035,FDY32,2181.2889135750365
OUT045,NCD31,2181.2889135750365
OUT049,NCE06,2181.2889135750365
OUT046,NCP14,2181.2889135750365
OUT019,NCF18,2181.2889135750365
OUT018,FDF14,2181.2889135750365
OUT017,FDB22,2181.2889135750365
OUT049,NCH54,2181.2889135750365
OUT035,FDU27,2181.2889135750365
OUT027,FDS58,2181.2889135750365
OUT035,NCU29,2181.2889135750365
OUT013,FDJ57,2181.2889135750365
OUT049,FDL56,2181.2889135750365
OUT035,FDH60,2181.2889135750365
OUT018,FDN24,2181.2889135750365
OUT017,FDD02,2181.2889135750365
OUT017,FDP15,2181.2889135750365
OUT027,FDB28,2181.2889135750365
OUT045,DRC49,2181.2889135750365
OUT018,NCG30,2181.2889135750365
OUT049,FDJ14,2181.2889135750365
OUT045,FDL52,2181.2889135750365
OUT027,NCG19,2181.2889135750365
OUT035,NCN41,2181.2889135750365
OUT013,FDW22,2181.2889135750365
OUT013,FDI02,2181.2889135750365
OUT045,FDV51,2181.2889135750365
OUT046,FDV48,2181.2889135750365
OUT019,NCL17,2181.2889135750365
OUT045,FDP46,2181.2889135750365
OUT045,FDU10,2181.2889135750365
OUT010,FDT37,2181.2889135750365
OUT035,FDI27,2181.2889135750365
OUT046,FDN51,2181.2889135750365
OUT035,FDW07,2181.2889135750365
OUT049,FDN45,2181.2889135750365
OUT027,DRN37,2181.2889135750365
OUT049,DRF48,2181.2889135750365
OUT019,FDP38,2181.2889135750365
OUT027,NCX18,2181.2889135750365
OUT018,FDK45,2181.2889135750365
OUT049,FDZ37,2181.2889135750365
OUT018,FDS50,2181.2889135750365
OUT018,NCR54,2181.2889135750365
OUT035,NCS17,2181.2889135750365
OUT046,FDV31,2181.2889135750365
OUT017,DRE27,2181.2889135750365
OUT013,FDN60,2181.2889135750365
OUT013,FDK26,2181.2889135750365
OUT018,FDX37,2181.2889135750365
OUT046,FDW31,2181.2889135750365
OUT018,FDX26,2181.2889135750365
OUT019,DRL49,2181.2889135750365
OUT017,FDU49,2181.2889135750365
OUT046,FDY58,2181.2889135750365
OUT045,FDN03,2181.2889135750365
OUT010,NCV06,2181.2889135750365
OUT045,FDH53,2181.2889135750365
OUT018,FDG31,2181.2889135750365
OUT045,NCC06,2181.2889135750365
OUT049,FDS13,2181.2889135750365
OUT035,FDP16,2181.2889135750365
OUT013,FDA35,2181.2889135750365
OUT018,DRP47,2181.2889135750365
OUT010,FDY28,2181.2889135750365
OUT035,FDY20,2181.2889135750365
OUT017,NCH30,2181.2889135750365
OUT019,NCR29,2181.2889135750365
OUT013,NCP05,2181.2889135750365
OUT019,NCF30,2181.2889135750365
OUT035,FDA08,2181.2889135750365
OUT027,FDN51,2181.2889135750365
OUT046,FDH12,2181.2889135750365
OUT017,FDY39,2181.2889135750365
OUT045,NCO53,2181.2889135750365
OUT046,FDB40,2181.2889135750365
OUT049,FDH02,2181.2889135750365
OUT027,FDY11,2181.2889135750365
OUT019,FDQ09,2181.2889135750365
OUT013,FDP16,2181.2889135750365
OUT018,NCF55,2181.2889135750365
OUT027,FDY09,2181.2889135750365
OUT045,FDY39,2181.2889135750365
OUT049,NCU53,2181.2889135750365
OUT049,NCT41,2181.2889135750365
OUT046,FDJ45,2181.2889135750365
OUT013,FDR28,2181.2889135750365
OUT013,FDN08,2181.2889135750365
OUT049,FDJ07,2181.2889135750365
OUT027,FDZ09,2181.2889135750365
OUT017,FDQ14,2181.2889135750365
OUT027,FDY12,2181.2889135750365
OUT046,FDK57,2181.2889135750365
OUT049,FDD20,2181.2889135750365
OUT018,FDS36,2181.2889135750365
OUT049,FDI40,2181.2889135750365
OUT045,FDJ40,2181.2889135750365
OUT013,FDE08,2181.2889135750365
OUT013,DRK01,2181.2889135750365
OUT049,FDC58,2181.2889135750365
OUT046,FDE50,2181.2889135750365
OUT035,FDX48,2181.2889135750365
OUT018,DRM35,2181.2889135750365
OUT013,FDG41,2181.2889135750365
OUT046,FDB52,2181.2889135750365
OUT045,FDV19,2181.2889135750365
OUT017,DRG48,2181.2889135750365
OUT013,FDI26,2181.2889135750365
OUT019,FDU11,2181.2889135750365
OUT019,FDF59,2181.2889135750365
OUT049,FDR07,2181.2889135750365
OUT017,NCE06,2181.2889135750365
OUT046,FDE10,2181.2889135750365
OUT046,NCO55,2181.2889135750365
OUT013,FDZ13,2181.2889135750365
OUT017,FDT50,2181.2889135750365
OUT010,FDH12,2181.2889135750365
OUT045,FDD21,2181.2889135750365
OUT013,NCM05,2181.2889135750365
OUT013,FDK04,2181.2889135750365
OUT017,FDN33,2181.2889135750365
OUT010,NCM18,2181.2889135750365
OUT049,DRC25,2181.2889135750365
OUT017,FDT47,2181.2889135750365
OUT027,FDD45,2181.2889135750365
OUT018,NCD07,2181.2889135750365
OUT010,NCY54,2181.2889135750365
OUT049,FDL12,2181.2889135750365
OUT017,FDL02,2181.2889135750365
OUT035,FDC60,2181.2889135750365
OUT017,FDR37,2181.2889135750365
OUT017,FDY16,2181.2889135750365
OUT045,FDU26,2181.2889135750365
OUT013,FDN24,2181.2889135750365
OUT013,FDH44,2181.2889135750365
OUT010,FDE23,2181.2889135750365
OUT017,FDW60,2181.2889135750365
OUT049,FDQ55,2181.2889135750365
OUT027,FDV32,2181.2889135750365
OUT010,FDV03,2181.2889135750365
OUT010,FDY14,2181.2889135750365
